id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags,dialect
exp_p621,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,96,90,96,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p622,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,80,95,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p623,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,94,86,91,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p624,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,94,78,94,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p625,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,97,87,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p626,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,97,88,88,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p627,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,99,92,97,safe,"['喂养', '48月', '辅食', '营养']",普通话
exp_p628,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,94,90,95,safe,"['发育', '互动', '习惯', '1月']",普通话
exp_p629,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,94,87,89,safe,"['发热护理', '就医', '安全用药', '10月']",普通话
exp_p630,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,94,84,94,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p631,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,99,89,91,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p632,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,96,79,93,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p633,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,93,99,92,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p634,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,99,81,95,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p635,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,94,82,92,safe,"['喂养', '5月', '辅食', '营养']",川渝
exp_p636,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,93,85,88,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p637,36个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,95,90,89,safe,"['喂养', '36月', '辅食', '营养']",普通话
exp_p638,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,98,88,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p639,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,95,85,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p640,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,94,83,94,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p641,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,100,83,95,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p642,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,83,90,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p643,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,93,88,95,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p644,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,97,79,96,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p645,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,91,83,97,safe,"['喂养', '1月', '辅食', '营养']",普通话+动作
exp_p646,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,96,85,90,safe,"['发育', '互动', '习惯', '4月']",川渝
exp_p647,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,99,83,92,safe,"['喂养', '18月', '辅食', '营养']",普通话
exp_p648,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,94,83,90,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p649,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,99,85,88,safe,"['发育', '互动', '习惯', '12月']",川渝
exp_p650,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,96,84,97,safe,"['睡眠', '36月', '作息', '安全']",普通话
exp_p651,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,99,89,90,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p652,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,95,87,94,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p653,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,94,96,89,safe,"['睡眠', '5月', '作息', '安全']",普通话
exp_p654,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,98,87,94,safe,"['喂养', '3月', '辅食', '营养']",普通话+动作
exp_p655,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,97,89,92,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p656,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,94,86,93,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p657,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,91,91,89,safe,"['发育', '互动', '习惯', '60月']",普通话+动作
exp_p658,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,93,98,89,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p659,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,100,81,89,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p660,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,96,88,94,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p661,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,84,95,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p662,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,94,83,91,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p663,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,98,89,93,safe,"['发育', '互动', '习惯', '12月']",普通话+动作
exp_p664,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,95,90,98,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p665,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,94,81,96,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p666,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,行为培养,98,90,93,safe,"['发育', '互动', '习惯', '10月']",普通话+动作
exp_p667,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,92,90,89,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p668,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,99,81,100,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p669,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,77,87,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p670,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,93,84,96,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p671,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,96,88,96,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p672,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,95,84,91,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p673,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,92,85,96,safe,"['睡眠', '10月', '作息', '安全']",普通话+动作
exp_p674,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,98,80,96,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p675,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,98,86,88,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p676,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,99,93,96,safe,"['喂养', '60月', '辅食', '营养']",川渝
exp_p677,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,95,85,95,safe,"['发热护理', '就医', '安全用药', '0月']",普通话+动作
exp_p678,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,98,82,92,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p679,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,82,93,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p680,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,94,81,94,safe,"['发热护理', '就医', '安全用药', '1月']",川渝
exp_p681,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,97,91,90,safe,"['睡眠', '8月', '作息', '安全']",普通话
exp_p682,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,83,93,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p683,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,79,91,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p684,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,99,79,89,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p685,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,93,88,safe,"['卫生', '洗手', '预防', '感染']",川渝
