id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags
exp_623,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,95,92,94,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_624,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,96,80,90,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_625,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,95,84,91,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_626,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,97,80,98,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_627,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,100,87,96,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_628,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,92,81,91,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_629,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,95,78,87,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_630,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,97,86,89,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_631,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,95,85,99,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_632,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,90,86,89,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_633,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,96,77,93,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_634,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,96,81,95,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_635,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,94,78,92,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_636,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,99,80,97,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_637,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,97,92,87,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_638,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,93,74,87,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_639,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,99,82,98,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_640,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,91,87,95,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_641,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,95,82,92,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_642,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,95,87,96,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_643,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,93,80,97,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_644,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,96,87,93,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_645,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,91,80,94,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_646,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,91,91,89,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_647,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,96,85,90,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_648,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,93,93,91,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_649,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,95,80,92,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_650,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,93,83,92,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_651,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,96,89,89,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_652,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,93,74,89,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_653,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,96,89,92,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_654,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,92,91,89,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_655,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,94,82,94,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_656,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,98,87,98,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_657,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,94,77,92,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_658,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,97,78,93,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_659,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,96,79,90,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_660,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,93,85,95,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_661,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,93,82,92,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_662,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,91,88,89,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_663,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,93,78,91,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_664,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,97,86,99,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_665,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,97,83,88,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_666,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,95,73,95,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_667,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,95,87,96,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_668,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,99,86,94,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_669,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,94,85,90,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_670,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,92,84,94,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
